price,market_cap,total_volume,date,nombre,EMA12,EMA26,EMA200,MACD,signal_line,rsi,ROI30,ROI90,ROI180,Histogram
40.5562855378095,14161164134.098574,1249877706.4194226,2022-08-17,Solana,40.5562855378095,40.5562855378095,40.5562855378095,0.0,,,,,,
39.618894866249,13863255686.50742,824971812.0861026,2022-08-18,Solana,40.412071588338655,40.48684919176798,40.54695826744572,-0.07477760342932527,,0.0,,,,
35.98979542858258,12530469534.206604,1786764403.0995638,2022-08-19,Solana,39.73172140991464,40.15373409819869,40.50161336357643,-0.4220126882840489,,0.0,,,,
35.23183017005089,12256688441.221127,1200537393.533252,2022-08-20,Solana,39.03943044993561,39.7891486220396,40.44917770990951,-0.7497181721039894,,0.0,,,,
36.53272408478192,12815310875.36842,991224706.6295438,2022-08-21,Solana,38.65378331683504,39.54793198965014,40.4102080220973,-0.8941486728150991,,24.573633470643657,,,,
35.48979518227352,12352579320.923264,1122987607.7129617,2022-08-22,Solana,38.16701591151788,39.2473292631778,40.36124869035776,-1.0803133516599175,,20.022253793358203,,,,
35.705064719424506,12481061524.742058,827899999.1174744,2022-08-23,Solana,37.788254189657366,38.98493929697385,40.31491850159226,-1.1966851073164833,,23.401126666485396,,,,
34.98161284031775,12227264266.325634,908130561.79342,2022-08-24,Solana,37.35646321283589,38.6883965964808,40.26185078356963,-1.331933383644909,,20.10710002182678,,,,
35.34736653928148,12346020470.353111,656358314.0354196,2022-08-25,Solana,37.04737141690444,38.44091288854011,40.21295044283044,-1.3935414716356718,-0.7936811612099383,26.16961027335425,,,,-0.5998603104257335
31.78642232940313,11046201721.516457,1248900621.3673773,2022-08-26,Solana,36.23799463421193,37.94798766193737,40.12910439195057,-1.7099930277254387,-0.9836803865127648,14.127030490541316,,,,-0.7263126412126739
31.639231915430067,11052608204.778694,698084660.9387999,2022-08-27,Solana,35.53049267747626,37.480672421455345,40.04462804890062,-1.950179743979085,-1.1920584021294047,13.823636587388151,,,,-0.7581213418496802
30.630708245633155,10721767532.443155,505611658.52911663,2022-08-28,Solana,34.77667968796194,36.97326766769074,39.950957205087015,-2.196587979728804,-1.3892334345121553,11.81720162188654,,,,-0.8073545452166486
32.4676226051912,11387115687.58702,829387148.7218318,2022-08-29,Solana,34.421440136766435,36.639516181579665,39.87649616429203,-2.2180760448132304,-1.5523843092576266,32.42892583141062,,,,-0.6656917355556038
31.460462070253442,11032381033.17492,846296043.2180582,2022-08-30,Solana,33.96590504961059,36.25588254370365,39.79275453151553,-2.2899774940930584,-1.707476400510733,28.251324798211456,,,,-0.5825010935823254
31.453501865317026,10982002954.905945,710498153.0277057,2022-08-31,Solana,33.579381482796194,35.90015064160093,39.70977689304589,-2.3207691588047368,-1.8453048235268241,28.222334107580792,,,,-0.47546433527791265
31.62752044554708,11037789630.859673,654715113.9384351,2022-09-01,Solana,33.27909516937325,35.58365951596731,39.62935643088173,-2.304564346594063,-1.9684025167798884,30.28610088803896,,,,-0.3361618298141744
31.196467701402543,10904364506.21477,627140311.5505403,2022-09-02,Solana,32.9586909435316,35.258682344518064,39.5454470902899,-2.299991400986464,-2.075964518706728,27.986254815280333,,,,-0.22402688227973577
31.076260104837697,10881773797.626608,287508158.29383236,2022-09-03,Solana,32.66908619911715,34.948873289726926,39.46117657302172,-2.279787090609773,-2.174436254148295,27.318733147314205,,,,-0.10535083646147791
32.14492440492364,11245569490.176376,370560789.6642585,2022-09-04,Solana,32.588445923087384,34.74117337233409,39.38837804398592,-2.1527274492467043,-2.2236289676506575,41.60591930686415,,,,0.0709015184039532
32.21580982933859,11264121877.829931,511686055.75999683,2022-09-05,Solana,32.53111729327988,34.55410940618628,39.31700920602923,-2.022992112906401,-2.2317192308648037,42.471427850385744,,,,0.2087271179584027
30.932571057846985,10834953198.21636,1208999754.4365814,2022-09-06,Solana,32.28518710321328,34.28584730630929,39.23358196077369,-2.000660203096011,-2.209949477905605,32.43083953473655,,,,0.2092892748095938
32.75240078147267,11595827258.284111,796019432.9809626,2022-09-07,Solana,32.357066130637804,34.17225867483992,39.16909259580552,-1.8151925442021124,-2.1651846445043694,51.27839635300078,,,,0.349992100302257
33.60651304711081,11847628650.711002,927246036.3578213,2022-09-08,Solana,32.54928873317211,34.130351591304425,39.11374354556976,-1.581062858132313,-2.086416351619842,57.67226460414275,,,,0.505353493487529
34.707446929384965,12244442276.894312,1098697449.024227,2022-09-09,Solana,32.88131307105101,34.1730993941252,39.06989979814504,-1.2917863230741915,-1.9720849254275592,64.58464851839156,,,,0.6802986023533677
35.15110408808845,12419481830.60969,675183558.1129656,2022-09-10,Solana,33.23051168905677,34.24554418627063,39.03090680600517,-1.0150324972138591,-1.8288036088297588,67.08408931930862,,,,0.8137711116158997
